# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.14	-15191.8	1.31256e-15	-11006.7	-8.86966e-35	-1.65627e-22	-1.04283e-33	-87.5866	1.00086e-15	76.8443
0.141	-15183.6	1.33121e-15	-11244.6	-7.77937e-35	-1.65627e-22	-1.0437e-33	-88.0774	1.00089e-15	76.6985
0.142	-15173	1.34989e-15	-11482.3	-6.69629e-35	-1.65627e-22	-1.04445e-33	-88.5612	1.00092e-15	76.5491
0.143	-15160	1.36859e-15	-11719.9	-4.61749e-35	-1.65627e-22	-1.04595e-33	-89.0381	1.00095e-15	76.3963
0.144	-15144.6	1.38731e-15	-11957.3	-3.54832e-35	-1.65627e-22	-1.04637e-33	-89.508	1.00098e-15	76.2402
0.145	-15126.9	1.40605e-15	-12194.4	-2.48678e-35	-1.65627e-22	-1.04668e-33	-89.9711	1.00101e-15	76.0809
0.146	-15106.8	1.42481e-15	-12431.2	-1.43296e-35	-1.65627e-22	-1.04687e-33	-90.4273	1.00104e-15	75.9187
0.147	-15084.5	1.44358e-15	-12667.7	-3.86933e-36	-1.65627e-22	-1.04697e-33	-90.8766	1.00107e-15	75.7535
0.148	-15059.9	1.46236e-15	-12903.8	6.51218e-36	-1.65627e-22	-1.04695e-33	-91.3192	1.0011e-15	75.5855
0.149	-15033.1	1.48114e-15	-13139.6	1.68142e-35	-1.65627e-22	-1.04684e-33	-91.755	1.00113e-15	75.4148
0.15	-15004.1	1.49993e-15	-13374.9	2.70361e-35	-1.65627e-22	-1.04662e-33	-92.184	1.00116e-15	75.2415
0.151	-14972.9	1.51873e-15	-13609.8	3.81307e-34	-1.65627e-22	1.52367e-33	-92.6064	1.00119e-15	75.0658
0.152	-14939.6	1.53752e-15	-13844.2	4.52137e-35	-1.65627e-22	1.52727e-33	-93.0221	1.00122e-15	74.8877
0.153	-14904.3	1.5563e-15	-14078.2	3.06385e-35	-1.65627e-22	1.52763e-33	-93.4312	1.00125e-15	74.7073
0.154	-14866.8	1.57509e-15	-14311.6	1.61733e-35	-1.65627e-22	1.52785e-33	-93.8337	1.00128e-15	74.5249
0.155	-14827.4	1.59386e-15	-14544.5	1.81896e-36	-1.65627e-22	1.52794e-33	-94.2297	1.00131e-15	74.3403
0.156	-14785.9	1.61262e-15	-14776.8	-1.24236e-35	-1.65627e-22	1.52789e-33	-94.6192	1.00134e-15	74.1538
0.157	-14742.6	1.63137e-15	-15008.5	-2.65536e-35	-1.65627e-22	-1.04369e-33	-95.0022	1.00138e-15	73.9655
0.158	-14697.2	1.6501e-15	-15239.6	-1.71634e-35	3.61726e-19	-1.04386e-33	-95.3789	1.00141e-15	73.7754
0.159	-14650	1.66882e-15	-15470	-7.59418e-35	-1.65627e-22	6.59401e-35	-95.7492	1.00144e-15	73.5837
0.16	-14601	1.68751e-15	-15699.8	1.55791e-34	3.61726e-19	1.17137e-33	-96.1131	1.00147e-15	73.3904
0.161	-14550.1	1.70618e-15	-15929	3.58669e-35	3.61726e-19	-2.96741e-34	-96.4709	1.00151e-15	73.1956
0.162	-14497.4	1.72483e-15	-16157.4	3.83943e-35	-1.65623e-22	-2.96397e-34	-96.8224	1.00154e-15	72.9994
0.163	-14443	1.74344e-15	-16385.1	-1.07881e-34	-1.65622e-22	7.96336e-34	-97.1677	1.00157e-15	72.8019
0.164	-14386.9	1.76203e-15	-16612.1	-1.07899e-34	-1.65622e-22	7.9421e-34	-97.5069	1.0016e-15	72.6032
0.165	-14329	1.78059e-15	-16838.4	-1.05917e-34	-1.65622e-22	7.9196e-34	-97.8401	1.00164e-15	72.4034
0.166	-14269.6	1.79911e-15	-17063.9	-4.61963e-35	3.61726e-19	-7.01334e-34	-98.1672	1.00167e-15	72.2024
0.167	-14208.5	1.8176e-15	-17288.6	5.74007e-35	3.61726e-19	3.67026e-34	-98.4884	1.0017e-15	72.0005
0.168	-14145.8	1.83605e-15	-17512.5	1.34004e-34	-1.65623e-22	-1.14203e-33	-98.8037	1.00173e-15	71.7977
0.169	-14081.5	1.85447e-15	-17735.6	-1.24637e-34	3.61726e-19	-1.14495e-33	-99.1131	1.00177e-15	71.5941
0.17	-14015.8	1.87284e-15	-17957.9	-6.06197e-35	3.61726e-19	-1.15012e-33	-99.4167	1.0018e-15	71.3897
0.171	-13948.5	1.89117e-15	-18179.4	-2.32067e-35	3.61726e-19	-1.11584e-34	-99.7145	1.00183e-15	71.1846
0.172	-13879.9	1.90945e-15	-18400	-2.86742e-34	3.61726e-19	-5.25889e-33	-100.007	1.00187e-15	70.9789
0.173	-13809.7	1.92769e-15	-18619.8	-2.20778e-34	3.61726e-19	-5.26109e-33	-100.293	1.0019e-15	70.7726
0.174	-13738.2	1.94588e-15	-18838.7	-2.08461e-34	3.61726e-19	-4.29361e-33	-100.574	1.00193e-15	70.5658
0.175	-13665.4	1.96402e-15	-19056.8	6.89131e-35	3.61726e-19	-7.21852e-34	-100.849	1.00197e-15	70.3586
0.176	-13591.2	1.98212e-15	-19273.9	-2.46794e-34	3.61726e-19	-5.86407e-33	-101.119	1.002e-15	70.1511
0.177	-13515.7	2.00016e-15	-19490.2	-2.04027e-34	1.8078e-19	-5.86641e-33	-101.384	1.00203e-15	69.9432
0.178	-13439	2.01814e-15	-19705.6	-4.01833e-34	1.8078e-19	-4.7709e-33	-101.643	1.00207e-15	69.7351
0.179	-13361.1	2.03608e-15	-19920.1	-5.21198e-36	-1.65623e-22	-1.07501e-33	-101.896	1.0021e-15	69.5268
