    PART-1-1          40            15.6              0.              0.         13.8721          4.6264          4.6264
    PART-1-1          41             16.              0.              0.          14.189         4.79898         4.79898
    PART-1-1          42            16.4              0.              0.         14.5052          4.9723          4.9723
    PART-1-1          43            16.8              0.              0.         14.8206         5.14626         5.14626
    PART-1-1          44            17.2              0.              0.         15.1354          5.3208          5.3208
    PART-1-1          45            17.6              0.              0.         15.4496         5.49584         5.49584
    PART-1-1          46             18.              0.              0.         15.7633         5.67131         5.67131
    PART-1-1          47            18.4              0.              0.         16.0767         5.84712         5.84712
    PART-1-1          48            18.8              0.              0.         16.3897         6.02321         6.02321
    PART-1-1          49            19.2              0.              0.         16.7025         6.19952         6.19952
    PART-1-1          50            19.6              0.              0.         17.0152         6.37596         6.37596
    PART-1-1          51             20.              0.              0.         17.3278         6.55247         6.55247
    PART-1-1          52             0.2              0.              0.        0.199993      0.00142445      0.00142445
    PART-1-1          53             0.6              0.              0.        0.599673       0.0125322       0.0125322
    PART-1-1          54              1.              0.              0.         0.99849       0.0341871       0.0341871
    PART-1-1          55             1.4              0.              0.         1.39597       0.0658416       0.0658416
    PART-1-1          56             1.8              0.              0.         1.79172        0.106962        0.106962
    PART-1-1          57             2.2              0.              0.          2.1854        0.157033        0.157033
    PART-1-1          58             2.6              0.              0.         2.57674        0.215556        0.215556
    PART-1-1          59              3.              0.              0.         2.96553        0.282052        0.282052
    PART-1-1          60             3.4              0.              0.          3.3516        0.356063        0.356063
    PART-1-1          61             3.8              0.              0.         3.73481        0.437154        0.437154
    PART-1-1          62             4.2              0.              0.         4.11508        0.524907        0.524907
    PART-1-1          63             4.6              0.              0.         4.49234        0.618929        0.618929
    PART-1-1          64              5.              0.              0.         4.86656        0.718844        0.718844
    PART-1-1          65             5.4              0.              0.         5.23773        0.824299        0.824299
    PART-1-1          66             5.8              0.              0.         5.60586        0.934956        0.934956
    PART-1-1          67             6.2              0.              0.         5.97097          1.0505          1.0505
    PART-1-1          68             6.6              0.              0.         6.33311         1.17063         1.17063
    PART-1-1          69              7.              0.              0.         6.69233         1.29507         1.29507
    PART-1-1          70             7.4              0.              0.          7.0487         1.42355         1.42355
    PART-1-1          71             7.8              0.              0.         7.40229         1.55581         1.55581
    PART-1-1          72             8.2              0.              0.         7.75317         1.69163         1.69163
    PART-1-1          73             8.6              0.              0.         8.10144         1.83077         1.83077
    PART-1-1          74              9.              0.              0.         8.44717         1.97303         1.97303
    PART-1-1          75             9.4              0.              0.         8.79047         2.11822         2.11822
    PART-1-1          76             9.8              0.              0.         9.13143         2.26613         2.26613
    PART-1-1          77            10.2              0.              0.         9.47015         2.41661         2.41661
    PART-1-1          78            10.6              0.              0.         9.80672         2.56947         2.56947
    PART-1-1          79             11.              0.              0.         10.1412         2.72457         2.72457
    PART-1-1          80            11.4              0.              0.         10.4738         2.88175         2.88175
    PART-1-1          81            11.8              0.              0.         10.8045         3.04087         3.04087
    PART-1-1          82            12.2              0.              0.         11.1335         3.20181         3.20181
    PART-1-1          83            12.6              0.              0.         11.4608         3.36442         3.36442
    PART-1-1          84             13.              0.              0.         11.7865          3.5286          3.5286
    PART-1-1          85            13.4              0.              0.         12.1108         3.69423         3.69423
    PART-1-1          86            13.8              0.              0.         12.4337         3.86119         3.86119
    PART-1-1          87            14.2              0.              0.         12.7553         4.02939         4.02939
    PART-1-1          88            14.6              0.              0.         13.0757         4.19872         4.19872
    PART-1-1          89             15.              0.              0.          13.395         4.36909         4.36909
    PART-1-1          90            15.4              0.              0.         13.7133         4.54041         4.54041
    PART-1-1          91            15.8              0.              0.         14.0307          4.7126          4.7126
    PART-1-1          92            16.2              0.              0.         14.3472         4.88555         4.88555
    PART-1-1          93            16.6              0.              0.          14.663          5.0592          5.0592
    PART-1-1          94             17.              0.              0.          14.978         5.23347         5.23347
    PART-1-1          95            17.4              0.              0.         15.2925         5.40827         5.40827
    PART-1-1          96            17.8              0.              0.         15.6065         5.58353         5.58353
    PART-1-1          97            18.2              0.              0.         15.9201         5.75917         5.75917
    PART-1-1          98            18.6              0.              0.         16.2332         5.93514         5.93514
    PART-1-1          99             19.              0.              0.         16.5462         6.11134         6.11134
    PART-1-1         100            19.4              0.              0.         16.8589         6.28773         6.28773
    PART-1-1         101            19.8              0.              0.         17.1715         6.46421         6.46421


