# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.7	-532.399	1263.67	-1590.5	-4.38003e-19	-6.31099e-20	-2.73554e-19	-54.8464	-59.0835	18.6359
0.71	-561.93	1296.5	-1593.8	1.01278e-18	4.22314e-20	2.80089e-19	-54.08	-58.9024	18.0627
0.72	-593.363	1328.72	-1596.26	-9.33535e-19	-2.74844e-20	-1.50281e-19	-53.3104	-58.7042	17.4893
0.73	-626.697	1360.26	-1597.83	2.37904e-18	7.48201e-20	4.71169e-19	-52.5385	-58.4886	16.915
0.74	-661.928	1391.07	-1598.49	6.53385e-19	2.40166e-20	3.79333e-21	-51.7653	-58.2555	16.3389
0.75	-699.047	1421.1	-1598.22	-7.09443e-19	2.82867e-22	-1.23401e-19	-50.9918	-58.0047	15.7606
0.76	-738.044	1450.31	-1596.97	-1.7615e-19	-2.4661e-21	-6.97727e-21	-50.2191	-57.7361	15.1792
0.77	-778.902	1478.62	-1594.71	-6.94677e-19	7.24626e-21	-9.81914e-20	-49.4482	-57.4495	14.5943
0.78	-821.603	1505.98	-1591.41	-1.05908e-18	2.05881e-20	7.79003e-21	-48.6802	-57.1447	14.0053
0.79	-866.124	1532.34	-1587.03	4.81761e-19	-8.338e-20	-4.3385e-20	-47.916	-56.8217	13.4117
0.8	-912.438	1557.63	-1581.54	-8.01688e-19	9.35085e-21	1.54909e-20	-47.1567	-56.4804	12.813
0.81	-960.512	1581.79	-1574.88	1.04829e-18	-8.37531e-20	-2.89648e-20	-46.4033	-56.1206	12.2089
0.82	-1010.31	1604.77	-1567.03	-3.66272e-19	1.06292e-19	-3.56862e-20	-45.6569	-55.7423	11.599
0.83	-1061.8	1626.5	-1557.94	-9.84847e-19	1.57567e-20	1.85719e-20	-44.9185	-55.3455	10.9831
0.84	-1114.92	1646.92	-1547.58	7.56629e-19	1.82127e-20	-1.20151e-20	-44.1891	-54.9301	10.3607
0.85	-1169.64	1665.97	-1535.9	-7.13792e-19	2.23144e-19	-1.67988e-19	-43.4699	-54.4963	9.73173
0.86	-1225.9	1683.59	-1522.86	8.3845e-20	1.82635e-20	4.03991e-20	-42.7618	-54.044	9.09601
0.87	-1283.63	1699.72	-1508.43	7.89831e-19	7.31828e-20	-1.7313e-20	-42.0658	-53.5734	8.45339
0.88	-1342.79	1714.29	-1492.56	-3.34847e-20	-1.14817e-19	3.71766e-21	-41.383	-53.0846	7.80379
0.89	-1403.29	1727.25	-1475.22	1.9376e-18	-3.7994e-19	2.02352e-19	-40.7144	-52.5777	7.14716
0.9	-1465.07	1738.55	-1456.37	-2.20851e-19	2.36284e-19	8.02714e-21	-40.0611	-52.053	6.48353
0.91	-1528.06	1748.12	-1435.97	3.41685e-19	8.00802e-21	2.15205e-19	-39.4239	-51.5107	5.81292
0.92	-1592.16	1755.91	-1414	2.40218e-20	-1.00625e-19	-2.02519e-19	-38.804	-50.9511	5.13544
0.93	-1657.31	1761.87	-1390.42	-6.60478e-19	1.89687e-19	-1.82677e-21	-38.2022	-50.3744	4.45122
0.94	-1723.4	1765.94	-1365.19	-1.58634e-20	5.81334e-20	3.81406e-20	-37.6196	-49.7812	3.76044
0.95	-1790.35	1768.09	-1338.29	1.0554e-19	1.39396e-19	6.02886e-20	-37.0569	-49.1716	3.0633
0.96	-1858.05	1768.25	-1309.7	-6.40012e-19	1.38325e-19	1.10003e-19	-36.5153	-48.5462	2.36008
0.97	-1926.42	1766.4	-1279.39	3.08042e-19	-4.65555e-20	2.56703e-19	-35.9954	-47.9055	1.65107
0.98	-1995.34	1762.48	-1247.34	1.29209e-19	-3.37712e-20	-1.02127e-19	-35.4981	-47.2499	0.936588
0.99	-2064.71	1756.47	-1213.54	1.40153e-19	-3.12582e-20	3.901e-20	-35.0243	-46.5801	0.217015
1	-2134.41	1748.33	-1177.96	2.85631e-19	-4.31533e-19	-3.20826e-20	-34.5747	-45.8965	-0.507249
