# Time	Qx	Qy	Qz	Mx	My	Mz	Wx	Wy	Wz
0.82	-951.082	1592.25	-1616.11	-8.37093e-19	1.42306e-21	1.98329e-20	-46.719	-56.2187	12.9193
0.83	-999.682	1615.62	-1609.5	-1.18219e-20	6.35332e-20	-3.91538e-20	-45.99	-55.8678	12.3371
0.84	-1049.91	1637.85	-1601.74	-1.47941e-18	1.94039e-19	-7.02261e-19	-45.2684	-55.4998	11.7493
0.85	-1101.71	1658.86	-1592.77	4.43225e-20	-6.76929e-21	-6.91421e-19	-44.555	-55.1147	11.1556
0.86	-1155.06	1678.6	-1582.57	-1.40912e-19	1.21869e-19	-7.23337e-19	-43.8509	-54.7125	10.5558
0.87	-1209.89	1697.02	-1571.1	1.18247e-18	-1.66547e-19	1.05534e-19	-43.1569	-54.2934	9.9498
0.88	-1266.16	1714.07	-1558.33	-8.12565e-19	5.56662e-20	-1.23907e-19	-42.474	-53.8573	9.33746
0.89	-1323.81	1729.69	-1544.21	-5.30262e-19	-1.55801e-19	-6.15464e-20	-41.8031	-53.4044	8.71867
0.9	-1382.77	1743.83	-1528.72	-2.04564e-19	2.33961e-20	4.21192e-19	-41.1451	-52.9349	8.09341
0.91	-1442.99	1756.44	-1511.82	4.42854e-19	-2.37142e-19	3.85587e-19	-40.5009	-52.449	7.46166
0.92	-1504.39	1767.46	-1493.48	-3.34499e-19	-7.19405e-20	-7.73005e-20	-39.8714	-51.9468	6.82348
0.93	-1566.9	1776.86	-1473.66	2.85276e-19	-1.12137e-19	8.25832e-19	-39.2576	-51.4287	6.17892
0.94	-1630.45	1784.57	-1452.35	-1.93689e-18	7.73449e-21	-6.71012e-19	-38.6601	-50.8949	5.52811
0.95	-1694.96	1790.57	-1429.51	1.96229e-18	-1.4566e-19	1.59441e-19	-38.0799	-50.3457	4.87118
0.96	-1760.34	1794.79	-1405.11	3.71912e-18	-5.13984e-19	7.39334e-19	-37.5178	-49.7815	4.20834
0.97	-1826.5	1797.21	-1379.13	1.65957e-18	-3.49148e-19	8.00493e-19	-36.9746	-49.2026	3.5398
0.98	-1893.37	1797.79	-1351.56	-1.19862e-18	4.24995e-19	-2.93917e-19	-36.451	-48.6096	2.8658
0.99	-1960.85	1796.48	-1322.37	3.06276e-18	-3.14455e-19	4.01255e-20	-35.9477	-48.0027	2.18664
1	-2028.84	1793.25	-1291.54	1.37656e-20	-8.43588e-20	-4.63088e-19	-35.4656	-47.3825	1.50263
